tour_id,operator_id,enquiry_id,user_id,channel,author,type,added_at,message
14263,1170,868690,1734193,customer,traveller,message,2023-03-22 20:12:09,"""- Automatic Message -

Tour id: 14263 - Europe Escape - 12 Days
1. Day 11: Rome: Free Day - Do you have any packages which include to visit the Colosseum, the Roman Forum etc? If yes, how much does it cost for per person?
Tour id: 46921 - Europe Highlights - 10 Days
1. I see that the pick up and drop off are in Rome and I was wondering if you offer daily tours to the attractions in Rome like the Colosseum and the Vatican City? If yes, how much does it cost per person?
Important: Do you provide vegetarian meals? If yes, is it possible to see the probable list of vegetarian meals?
Cancellation policy - what is the cancellation policy? I need to apply for Schengen Visa and I  know the wait time for approval varies. So, as a precaution wanted to know what is the cancellation/date change policy.

Interested Departure Date:
Sunday 21 May, 2023

Number of travellers:
2 Adults"""
14263,1170,868690,1734194,customer,operator,message,2023-03-23 20:18:18,"""Hi Ashitha Salike,

Thank you for your interest in our Europe Escape - 12 Days tour by Expat Explore Travel.

We are very excited to hear from you!

You've made a great choice by choosing to visit Italy!

I have attached the essential tour information below, this includes a list of the optional excursions on offer as well as their current pricing. This will give you an idea of what each excursion entails. 

We do have vegetarian meal options, unfortunately we do not have access to this menu as it is arranged by our suppliers. 

Our cancellation policy is as follows, If you or any other member of your party decides to cancel your confirmed package you must notify us in writing or via call. If you cancel within 30 days of creating your booking and you are not yet within 45 days of departure, you will be eligible for a full refund. 

If you cancel 45 days or more before departure the cancelation charge will be loss of deposit. 
If you cancel 30 - 44 days before departure the cancelation charge will be 40% of holiday cost
If you cancel 15 - 29 days before departure the cancelation charge will be 70% of holiday cost
If you cancel 14 days or less before departure you will forfeit 100% of holiday cost

For more details on our cancellation or change policies, you can navigate to the Terms and Conditions section of our website, expatexplore.com  

If you are ready to book please select the 'book now' button located on the left-hand side to secure your spot on Europe Escape - 12 Days. 

Should you have any other questions please don't hesitate to reach out to us again on this chat. 

Kindest regards,
Hannah R
Expat Explore Travel"""
14263,1170,868756,1734328,customer,operator,message,2023-03-23 16:45:18,"""Hi Daron,

Great news! Your Europe Escape - 12 Days starting on 21 May, 2023 has just been confirmed and you are one step closer to your adventure of a lifetime!

As a passenger with Expat Explore, you will need to fill out the following form in order to join the tour. This information is vital for us to prepare the best possible tour for you. Please make sure to complete all of the fields otherwise the form will not capture. Click the link and fill out your details:

https://expatexplore.com/cs_contact/travel-details.php?c=12325&amp;b=202308147&amp;t=1

You will be asked to select your room type on this form. The room type you have paid for is twin-share. Once the details have been filled in on the form, please ensure you click 'Submit' to save your details.

You will also receive a Tour Leader Announcement 3 to 5 days before departure which will provide the confirmed hotel list, itinerary and your guides name and contact number.

The majority of our travelers make use of FCO international airport. 

This is to inform you that due to unforeseen circumstances, we can no longer assist with transfers. Therefore we would recommend using public transport to get from the airport to the hotel and back. If you would like to book a transfer service a great way to do this would be via an online site called Welcome Pickups. At the current point in time Expat Explore is unable to assist in this process, however even if you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the transfer services in the area and the prices are competitive. Please see the link below: 

https://www.book-online-transfers.com/en/expatexplore-airport-taxi

At this stage, the starting hotel for this tour is:
Excel Roma Montemario				
Via degli Scolopi, 31, 00136 Roma RM, Italy, Tel: +39 06 3505 8043				

Please note that hotels may be subject to change.

I hope this information helps and I apologize for any inconvenience caused.

Please take 3 minutes to watch this short video with all the information and travel checks you should be aware of before starting your tour:
[youtube|ZWdfUWNzakE5UnM=]

If there’s anything you’re unsure about, please do not hesitate to contact us.

See you soon for the adventure of a lifetime!

Yours in travel and adventure,
Hannah R
The Expat Explore Team"""
14263,1170,868756,1734327,customer,traveller,message,2023-04-09 21:38:11,"""I would like to request a quote for the following services:
&nbsp;
Pre Accommodation:
City: Rome, Italy
Arrival Date: May 20th, 2023
Departure Date: May 21st, 2023

No. Nights: 1
&nbsp;"""
14263,1170,868756,1734327,customer,traveller,message,2023-04-09 21:41:48,"""I need hotel accommodations on 5/20/23 in Rome. I prefer same hotel where my tour starts if possible. I will arrive in Rome around 9:10 AM on 5/20/23. Reservations will be for my wife and myself."""
14263,1170,868756,1734327,customer,traveller,message,2023-04-09 21:48:38,"""I would like to request a quote for the following services:
&nbsp;
Arrival Transfer:
Arrival: Rome, Italy
Date: May 20th, 2023
Time: 09:10

Flight Number: AA720
&nbsp;
Departure Transfer:
Departure: Rome, Italy
Date: June 1st, 2023
Time: 12:50

Flight Number: AA721
&nbsp;"""
14263,1170,868756,1734328,customer,operator,message,2023-04-10 06:57:54,"""Hi Daron, 

Thanks for getting in touch with us. 

Unfortunately, we are currently unable to assist with reserving pre and post-accommodation. Feel free to use this link to Booking.com to make reservations. If you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the hotels in the area and the prices are competitive.

Please see the link below: https://www.booking.com/index.html?&amp;aid=2263248

At this stage, the starting hotel for your tour is: 
Excel Roma Montemario				
Via degli Scolopi, 31, 00136 Roma RM, Italy, Tel: +39 06 3505 8043				

Please note that hotels may be subject to change. 
___________________________________________________________

This is to inform you that due to unforeseen circumstances, we can no longer assist with transfers. Therefore we would recommend using public transport to get from the airport to the hotel and back. If you would like to book a transfer service a great way to do this would be via an online site called Welcome Pickups. At the current point in time Expat Explore is unable to assist in this process, however even if you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the transfer services in the area and the prices are competitive. Please see the link below: 

https://www.book-online-transfers.com/en/expatexplore-airport-taxi

I hope this information helps and I apologize for any inconvenience caused.

If there is anything else we can assist you with before departure, please do not hesitate to contact us.

We look forward to hosting you. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,868756,1734327,customer,traveller,message,2023-05-12 16:44:39,"""Please contact me regarding my tour launch location and time.
Thanks
Daron"""
14263,1170,868756,1734328,customer,operator,message,2023-05-12 17:35:03,"""Hi Daron,

Thank you for reaching out to us, 

At this stage the starting point of your tour is Excel Roma Montemario	(Via degli Scolopi, 31, 00136 Roma RM, Italy, Tel: +39 06 3505 8043) at 07:30 am.

Please note that you should receive your comprehensive confirmed tour program 3-5 days prior to departure.

If you have any further questions or queries, please do not hesitate to contact us. 

We look forward to hosting you. 

Kind regards 
Nicole E
Expat Explore Travel"""
14263,1170,869243,1735328,customer,traveller,message,2023-03-23 22:13:56,"""- Automatic Message -

Hello, 

I hope this finds you well. 

Could you please let me know what type of accommodation to expect on this tour? I'm looking for a multi-city tour that goes through Switzerland, France and Spain (other countries too if possible) with single-room hotel accommodation. If you have any other recommendations, I would greatly appreciate them. 

Looking forward to your response. 

Many thanks, 
Naledi

Interested Departure Date:
Sunday 27 August, 2023

Number of travellers:
2 Adults"""
14263,1170,869243,1735329,customer,operator,message,2023-03-24 06:54:32,"""Hi Naledi,

Thank you for your interest in our Europe Escape - 12 Days tour by Expat Explore Travel.

We are very excited to hear from you!

You've made a great choice by choosing to visit Italy!

We have searched and invested in excellent accommodation options, located in well placed areas with public transport connections. Clean linen is always included, so you do not need to bring a sleeping bag. Towels are always included; however you may want to bring your own for use at the beach, swimming pool etc, if applicable to your tour. Toiletries (shampoo, shower gel etc) and hair dryers are not always included, so you may wish to bring these with you.

Accommodation is provided in twin share en-suite rooms. We use a mix of mostly 2, 3 &amp; 4-star hotels. Should you wish to have a single room, this will be at an additional cost.

We currently also have the Europe Explorer tour that passes through Switzerland, France and Spain.

If you are ready to book please select the 'book now' button located on the left-hand side to secure your spot on Europe Escape - 12 Days. 

Should you have any other questions please don't hesitate to reach out to us again on this chat. 

Kindest regards,
Nicole E
Expat Explore Travel"""
14263,1170,869243,1735328,customer,traveller,message,2023-03-24 07:12:53,"""Hello

Thanks for your response. How much more would it be for a single room?"""
14263,1170,869243,1735329,customer,operator,message,2023-03-24 07:36:50,"""Hi Naledi,

Thank you for your response,

Please advise which tour you would like the single supplement quote for (Europe Escape or Europe Explorer) as well as the currency that you intend to pay in.

We look forward to hearing from you

Kind regards 
Nicole E
Expat Explore Travel"""
14263,1170,869243,1735328,customer,traveller,message,2023-03-24 07:39:42,"""I’d like a quote for the euro escape. I’ll be playing in ZAR. 

What’s the Europe explorer tour? Could you please send me a link so I can check it out"""
14263,1170,869243,1735329,customer,operator,message,2023-03-24 08:03:03,"""Hi Naledi,

A single supp/private room upgrade for this tour is currently R9570.00. This will ensure that you have your own bedroom and private bathroom for the entire tour. 

Regrettably no links are visible until a booking has been confirmed. Kindly have a look at the Europe Explorer tour by Expat Explore Travel by searching for this on the Tour Radar website.

If you have any further questions or queries, please do not hesitate to contact us. 

Kind regards 
Nicole E
Expat Explore Travel"""
14263,1170,869258,1735359,customer,traveller,message,2023-03-23 22:45:53,"""- Automatic Message -

What is minimum age of the child to join the tour?

Interested Departure Date:
Sunday 30 June, 2024

Number of travellers:
5 Adults"""
14263,1170,869258,1735360,customer,operator,message,2023-03-24 07:01:41,"""Hi JACK LOVE,

Thank you for your interest in our Europe Escape - 12 Days tour by Expat Explore Travel.

We are very excited to hear from you!

You've made a great choice by choosing to visit Italy!

Our tours have an age limit of 10+ years. There are certain cases where bringing a younger child can be requested and it may be approved, usually children who are just below the age limit, such as a 9 year old, permission may be requested.

If you are ready to book please select the 'book now' button located on the left-hand side to secure your spot on Europe Escape - 12 Days. 

Should you have any other questions please don't hesitate to reach out to us again on this chat. 

Kindest regards,
Nicole E
Expat Explore Travel"""
14263,1170,870280,1737463,customer,traveller,message,2023-03-26 10:27:51,"""- Automatic Message -

I would like to request a quote for this tour to be run on a private basis based on the information below.

Lead Traveller Name:
Norlynne Basir

Month of travel:
May 2023

Number of Adults:
16

Number of Children:
2

Request:
I am interested with the Europe 12 package and i wonder if i can take this as a private tours not joining any other groups  My family will be max 20 pax minimum 15 pax with 2 children age 5 months to 7 years old"""
14263,1170,870280,1737463,customer,traveller,message,2023-03-26 10:30:11,"""- Automatic Message - 

&mdash; Special Occasion &mdash;
Other
We just want to go on a family vacations and only our families in the tour group

Do you cater that size of group

Thanks

&mdash; Flexible Travel Dates &mdash;
Start: 30 April 2023
End: 12 May 2023
Yes

&mdash; Planning to book &mdash;
Within the next 30 days"""
14263,1170,870447,1737802,customer,traveller,message,2023-03-26 18:48:04,"""- Automatic Message -

Are the cruises listed on tours covered in tour package.
Are entrance fees to musuems and other historical sites included in tour package.
Do couples have to share a room with another person.
Are all hotels air-conditioned or have windows.
How much time is spent at each site/city or town per day.

Number of travellers:
2 Adults"""
14263,1170,870447,1737802,customer,traveller,message,2023-03-26 20:22:27,"""- Automatic Message -

Will driver and guide expect a tip and how often.
How many travelers/people are on the tour.  
What is the average age of travelers.
Are most of our dinner meals in the hotels we stay in.  
Is eating allowed on the bus.
Are toilets available on the bus.
What is idyllic in Lake Como.  Is this a hotel or restaurant. 
What expenses are NOT covered.

Number of travellers:
2 Adults"""
14263,1170,870447,1737803,customer,operator,message,2023-03-29 14:35:09,"""Hi Linda Moreno,

Thank you for your interest in our Europe Escape - 12 Days tour by Expat Explore Travel.

We are very excited to hear from you!

You've made a great choice by choosing to visit Italy!

The cruises listed are covered within out Europe Escape package, entrance to museums and other historical sites are excluded unless explicitly stated, our standard accommodation is twin share, this means that two travelers will share one room, if there are two travelers on the same booking, you will share one room, each room will either have air-conditioning or windows for ventilation. In our experience the average age of travelers are 35-55 years old and dinner is usually at the designated hotels. We do allow for eating on the bus and using the onboard toilet for emergencies.

Lake Como is an upscale resort area known for its dramatic scenery, set against the foothills of the Alps. Flights and travel insurance are not included in this tour package.

At the end of your tour you will have the opportunity to thank your Expat Explore tour leader and driver by offering them a tip. We suggest somewhere between €4-6  person per day. Tipping is entirely voluntary and the above rate is offered as a suggested guide only. Time spent per city will vary from city to city.

If you are ready to book please select the 'book now' button located on the left-hand side to secure your spot on Europe Escape - 12 Days. 

Should you have any other questions please don't hesitate to reach out to us again on this chat. 

Kindest regards,
Nicole E
Expat Explore Travel"""
14263,1170,870499,1737907,customer,traveller,message,2023-03-26 20:19:18,"""- Automatic Message -

Looking to book for June 24th- july 2nd

Number of travellers:
4 Adults"""
14263,1170,870656,1738231,customer,operator,message,2023-03-27 06:37:23,"""Hi Tania,

Great news! Your Europe Escape - 12 Days starting on 27 Aug, 2023 has just been confirmed and you are one step closer to your adventure of a lifetime!

As a passenger with Expat Explore, you will need to fill out the following form in order to join the tour. This information is vital for us to prepare the best possible tour for you. Please make sure to complete all of the fields otherwise the form will not capture. Click the link and fill out your details:

https://expatexplore.com/cs_contact/travel-details.php?c=12327&amp;b=202308452&amp;t=1

You will be asked to select your room type on this form. The room type you have paid for is twin-share. Once the details have been filled in on the form, please ensure you click 'Submit' to save your details.

You will also receive a Tour Leader Announcement 3 to 5 days before departure which will provide the confirmed hotel list, itinerary and your guides name and contact number.

Please take 3 minutes to watch this short video with all the information and travel checks you should be aware of before starting your tour:
[youtube|ZWdfUWNzakE5UnM=]

If there’s anything you’re unsure about, please do not hesitate to contact us.

See you soon for the adventure of a lifetime!

Yours in travel and adventure,
Hannah R
The Expat Explore Team"""
14263,1170,870656,1738230,customer,traveller,message,2023-03-29 12:03:25,"""Hello
I have completed the forms and just to confirm I will be traveling with my nephew. We will share a twin room so please ensure it is twin beds.
Also I would like to reserve a room at the hotel we are departing from for the Saturday night 26th August, 2023  if possible please.
Look forward to your reply and thank you."""
14263,1170,870656,1738231,customer,operator,message,2023-03-29 13:14:14,"""Hi Tania, 

Thanks for reaching out to us. 

I can confirm that you will be roomed in a twin room with an en-suite bathroom for you and your nephew. 

Unfortunately, we are currently unable to assist with reserving pre and post-accommodation. Feel free to use this link to Booking.com to make reservations. If you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the hotels in the area and the prices are competitive.

Please see the link below: https://www.booking.com/index.html?&amp;aid=2263248

At this stage, the starting hotel for your tour is:
Excel Roma Montemario				
Via degli Scolopi, 31, 00136 Roma RM, Italy, Tel: +39 06 3505 8043				

Please note that hotels may be subject to change. 

If you have any further questions or queries, please do not hesitate to contact us. 

We look forward to hosting you. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,870656,1738230,customer,traveller,message,2023-03-29 13:41:10,"""Thank you so much for the confirmation"""
14263,1170,870656,1738230,customer,traveller,message,2023-03-29 14:02:53,"""I have book the hotel Excel Roma Montemario 
for the 26th August. 
If the starting hotel changes, can you please advise me as soon as possible.
Thank you again"""
14263,1170,870656,1738231,customer,operator,message,2023-03-29 15:54:56,"""Hi Tania,

Thank you for your response,

We do try our best to maintain the same starting and ending hotels, but if there is an emergency and we need to make a change, you will be informed as soon as it happens. This hotel is one of our trusted hotels and we do not foresee any reason to change. If we do need to make a change, it will be to a hotel that is nearby (mostly within walking distance) and of the same standard.

If you have any further questions or queries, please do not hesitate to contact us. 

Kind regards 
Nicole E
Expat Explore Travel"""
14263,1170,870922,1738771,customer,traveller,message,2023-03-27 17:39:44,"""- Automatic Message -

Creating BCP for Pax

Number of travellers:
1 Adults"""
14263,1170,870922,1738772,customer,operator,message,2023-04-12 12:08:33,"""Hi Kenneth Guyotte,

Thank you for your interest in our Europe Escape - 12 Days tour by Expat Explore Travel.

We are very excited to hear from you!

You've made a great choice by choosing to visit Italy!

Unfortunately, we are currently unable to assist with reserving pre and post-accommodation. 
Once you have a confirmed booking, we are able to provide you with links to our affiliates to assist you in booking the necessary accommodation.

If you are ready to book please select the 'book now' button located on the left-hand side to secure your spot on Europe Escape - 12 Days. 

Should you have any other questions please don't hesitate to reach out to us again on this chat. 

Kindest regards,
Hannah R
Expat Explore Travel"""
14263,1170,871275,1739493,customer,traveller,message,2023-03-28 09:47:57,"""- Automatic Message -

Hi 
Just inquiring about the food on this tour as I have a kidney disease and I can’t have any sodium and salt in my meals. Is this going to be possible?
Cheers 
Andrew

Interested Departure Date:
Monday 16 October, 2023

Number of travellers:
2 Adults"""
14263,1170,871275,1739493,customer,traveller,message,2023-03-28 09:49:54,"""- Automatic Message - 

&mdash; Contact time &mdash;
Between 20:00 GMT and 20:30 GMT 
Date: Wednesday, 29 March 2023"""
14263,1170,871275,1739493,customer,traveller,message,2023-03-30 07:14:42,"""- Automatic Message -

Hi Team, 

its Agata from TourRadar here. Im contacting you on behalf of our customer Andrew who would be interested in this amazing tour from 16th of October 2023 but before he books he has one question - he has a kidney disease which means he cannot have salt in his meals. Would it be possible for him to join this tour and fully enjoy the meals that you serve? 
Please let us know as soon as possible. 

Kind regards,

Agata
Customer Support Agent
TourRadar

Interested Departure Date:
Monday 16 October, 2023

Number of travellers:
2 Adults"""
14263,1170,871275,1739493,customer,traveller,message,2023-03-30 07:16:19,"""- Automatic Message - 

&mdash; Contact time &mdash;
Between 14:00 GMT and 18:00 GMT 
Date: Monday, 03 April 2023"""
14263,1170,871275,1739494,customer,operator,message,2023-03-31 09:45:00,"""Hi Andrew, 

Thank you for getting in touch with us regarding this tour. 

Please be aware that we try to provide the most authentic local cuisine in each location, meals will most likely include sodium and salt. On the days where certain meals aren't included, you will be able to purchase food at local restaurants and cafes.  

We try our best to include vegan, vegetarian and gluten free meals options however I cannot confirm sodium free. 

If you have any further questions or queries, please do not hesitate to contact us. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,871275,1739493,customer,traveller,message,2023-03-31 10:34:35,"""Hi
Just wondering would it be possible to aleast talk to the tour leader and advise him and maybe grab some other food prior dinner or even ask the restaurant if they could make up something else. Is this possible?"""
14263,1170,871275,1739494,customer,operator,message,2023-04-04 08:57:30,"""Hi Andrew, 

Thank you for your response, 

We have had a discussion with our Operations Team, and your meal request should not be an issue. Once you have made a booking, you will be sent an Important Passenger Information form, kindly add this into your special meal request section and we will add this to the booking and inform the tour leader prior to your tour.

If you have any further questions or queries, please do not hesitate to contact us. 

Kind regards 
Nicole E
Expat Explore Travel"""
14263,1170,871591,1740135,customer,traveller,message,2023-04-06 15:22:48,"""Hi There,

We booked out tour ""Europe Escape-12 days"" and we are looking for to start the adventure soon.

There are few things that we would like to confirm prior to our departure.

We understand that we need to be at 7am at the hotel to start the tour.

We will arrive to Rome on 21st April at 13:25 Terminal three, at FCO airport. We are wondering if the tour company can pick us up from the airport on our arrival? Our flight number is 97/388. We'll fly with Emirates from Dubai. I haven't check if airport transfer was included or not. Either way we would like to be picked up.

If that is not possible, we would like to know from which hotel our trip will be started on 23th April. We would like to stay in that hotel from 21st to 23rd for our convince.

Please let us to know.

Looking forward to hear back from you soon.

Majid"""
14263,1170,871591,1740136,customer,operator,message,2023-04-06 17:00:26,"""Hi Majid, 

Thanks for getting in touch with us. 

This is to inform you that due to unforeseen circumstances, we can no longer assist with transfers. Therefore we would recommend using public transport to get from the airport to the hotel and back. If you would like to book a transfer service a great way to do this would be via an online site called Welcome Pickups. At the current point in time Expat Explore is unable to assist in this process, however even if you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the transfer services in the area and the prices are competitive. Please see the link below: 

https://www.book-online-transfers.com/en/expatexplore-airport-taxi

________________________________________________________

Unfortunately, we are currently unable to assist with reserving pre and post-accommodation. Feel free to use this link to Booking.com to make reservations. If you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the hotels in the area and the prices are competitive.
Please see the link below: https://www.booking.com/index.html?&amp;aid=2263248

At this stage, the starting hotel for your tour is:
Excel Roma Montemario				
Via degli Scolopi, 31, 00136 Roma RM, Italy, Tel: +39 06 3505 8043				

If you have any further questions or queries, please do not hesitate to contact us. 

We look forward to hosting you. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,871591,1740135,customer,traveller,message,2023-04-06 17:37:50,"""hi Hanna,
I believe our check in to the hotel is 22nd,right?
Majid"""
14263,1170,871591,1740136,customer,operator,message,2023-04-06 18:55:33,"""Hi Majid, 

Your accommodation is included from the night of the 23rd of April. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,871591,1740135,customer,traveller,message,2023-04-10 09:08:36,"""Hi there,

We are about to book our accommodation at""Excel Roma Montemario"" as we understand that our tour will be started on 23rd from that hotel.
For our convenience, would like to book that hotel two nights before start of our tour.
Here, would you please kindly confirm that hotel has been confirmed as the starting point. This is very important for us.

Also, please confirm who will be our contact person from the tour operator. We would like to know all those information prior to our departure.

Warm regards,

Majid"""
14263,1170,871591,1740136,customer,operator,message,2023-04-10 11:31:48,"""Hi Majid, 

Thanks for reaching out to us. 

This starting hotel has been confirmed and will only be changed if we encounter any unforeseen issues which is unlikely

You will be sent a tour leader announcement 3-5 days before your tour begins, this will contain your tour leader's contact details, detailed tour program and confirmation of your starting point and time.

Once you arrive at the meeting point, you would just need to give your tour leader your name and booking number and they will be able to take it from there. 

You are welcome to reach on on this channel if you have any further queries. You also have access to our 24 hour live chat which can be found on the bottom left-hand corner of our website. https://expatexplore.com/contact-us/

If there is anything else we can assist you with before departure, please do not hesitate to contact us.

We look forward to hosting you. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,871591,1740135,customer,traveller,message,2023-04-17 15:31:15,"""Hi there,
We couldn’t book a room at hotel Excel Rome Montania where we supposed to meet on day one. All rooms were fully booked. 
We will stay at hotel Tritone  top house in Rome city.
May we ask the tour company pick us up from our hotel on 23rd. 
We don’t have a car and we are not familiar with the area. 
We are happy to pay extra for the service if needed. 
Warm regards,
Majid"""
14263,1170,871591,1740136,customer,operator,message,2023-04-17 16:44:14,"""Hi Majid, 

Thanks for getting in touch with us. 

This is to inform you that we no longer assist with transfers. Therefore we would recommend using public transport to get from the airport to the hotel and back. If you would like to book a transfer service a great way to do this would be via an online site called Welcome Pickups. At the current point in time Expat Explore is unable to assist in this process, however even if you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the transfer services in the area and the prices are competitive. Please see the link below: 

https://www.book-online-transfers.com/en/expatexplore-airport-taxi

Your meeting point is:
Excel Roma Montemario				
Via degli Scolopi, 31, 00136 Roma RM, Italy, Tel: +39 06 3505 8043				

Please note that hotels may be subject to change however unlikely at this stage. 

If you have any further questions or queries, please do not hesitate to contact us. 

We look forward to hosting you. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,872031,1741035,customer,traveller,message,2023-03-29 18:46:26,"""- Automatic Message -

Hi,
Diana at TourRadar setting up an enquiry on behalf of the traveller. Could you please advise if you can provide pre and post-accommodations and a quote for them?

Also, the traveller is wondering, as the tour start from 7:30am, if you can pick them up from the airport and start the 1st day straight away. 

Please let us know at your earliest convenience.

Thank you,
Diana
TourRadar Customer Support team

Interested Departure Date:
Sunday 9 April, 2023

Number of travellers:
2 Adults"""
14263,1170,872031,1741036,customer,operator,message,2023-03-29 20:09:01,"""Hi Lila,

Thank you for your message.

Unfortunately, we are currently unable to assist with reserving pre and post-accommodation. Feel free to use this link to Booking.com to make reservations. If you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the hotels in the area and the prices are competitive.

This is to inform you that due to unforeseen circumstances, we can no longer assist with transfers. Therefore we would recommend using public transport to get from the airport to the hotel and back. If you would like to book a transfer service a great way to do this would be via an online site called Welcome Pickups. At the current point in time Expat Explore is unable to assist in this process, however even if you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the transfer services in the area and the prices are competitive. 

If you have any further questions or queries, please do not hesitate to contact us. 

Kind regards 
Nicole E
Expat Explore Travel"""
14263,1170,872213,1741405,customer,traveller,message,2023-03-30 01:35:42,"""- Automatic Message -

Hi Expat Explore,

This is Richard from TourRadar sending an inquiry on behalf of the traveler.

"" Need to know what airport to fly in, also when should we plan to fly in from the US ""

Your response will be appreciated. 

Regards,
Richard

Interested Departure Date:
Sunday 17 September, 2023

Number of travellers:
2 Adults"""
14263,1170,872213,1741406,customer,operator,message,2023-03-31 10:34:01,"""Hello Cynthia, 

Thank you for getting in touch with us about this wonderful tour. 

The majority of our travelers make use of FCO international airport. 
Given that this tour starts at 07h30am, we advise our travelers to arrive the day before your tour is due to depart to account for any travel delays that may occur. 

If you have any further questions or queries, please do not hesitate to contact us. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,872216,1741412,customer,operator,enquiry_updated,2023-03-31 22:51:17,"""has made the following changes:
- Price increased in total by USD 393.88
- Created: Cover Genius Insurance (all travellers), Upfront payment, USD 393.88, 1 traveller"""
14263,1170,872216,1741412,customer,operator,message,2023-04-03 09:25:08,"""Hi Cynthia,

Great news! Your Europe Escape - 12 Days starting on 17 Sep, 2023 has just been confirmed and you are one step closer to your adventure of a lifetime!

As a passenger with Expat Explore, you will need to fill out the following form in order to join the tour. This information is vital for us to prepare the best possible tour for you. Please make sure to complete all of the fields otherwise the form will not capture. Click the link and fill out your details:

https://expatexplore.com/cs_contact/travel-details.php?c=12325&amp;b=202309125&amp;t=1

You will be asked to select your room type on this form. The room type you have paid for is twin-share.  Once the details have been filled in on the form, please ensure you click 'Submit' to save your details.

You will also receive a Tour Leader Announcement 3 to 5 days before departure which will provide the confirmed hotel list, itinerary and your guides name and contact number.

Please take 3 minutes to watch this short video with all the information and travel checks you should be aware of before starting your tour:
[youtube|ZWdfUWNzakE5UnM=]

If there’s anything you’re unsure about, please do not hesitate to contact us.

See you soon for the adventure of a lifetime!

Yours in travel and adventure,
The Expat Explore Team"""
14263,1170,872216,1741411,customer,traveller,message,2023-04-15 03:18:46,"""How far is the airport from the hotel"""
14263,1170,872216,1741412,customer,operator,message,2023-04-17 06:45:00,"""Hi Cynthia, 

Thank you for reaching out to us, 

At this stage the starting point of the tour is Excel Roma Montemario (Via degli Scolopi, 31, 00136 Roma RM, Italy, Tel: +39 06 3505 8043) 
Kindly note that this is subject to change as your tour is 153 days prior to departure.

We suggest landing at Leonardo da Vinci International Airport, this is about a 40 minute drive from the airport to the hotel.

If you have any further questions or queries, please do not hesitate to contact us. 

Kind regards 
Nicole E
Expat Explore Travel"""
14263,1170,872216,1741411,customer,traveller,message,2023-04-21 16:36:29,"""We are in the process of booking our flights, and need to make reservations for hotel on Saturday Sept 16, at this time do we know the Hotel we will be meeting at for beginning of the tour,  You had said Excel Roma Montemario but subject to change.  So what is the best option for us at this time."""
14263,1170,872216,1741412,customer,operator,message,2023-04-21 16:51:23,"""Hi Cynthia, 

I hope you're well. 

I would suggest booking at this hotel or somewhere nearby as if there are any changes made to your starting hotel, our operations team will do their best to secure a hotel in a nearby location. 

This of course is only if there is a hotel change. 
You will be kept up to date regarding this leading up to your tour. 

If you have any further questions or queries, please do not hesitate to contact us. 

We look forward to hosting you. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,872216,1741411,customer,traveller,message,2023-04-21 22:55:54,"""I would like to request a quote for the following services:
&nbsp;
Pre Accommodation:
City: Rome, Italy
Arrival Date: September 16th, 2023
Departure Date: September 17th, 2023

No. Nights: 1
&nbsp;"""
14263,1170,872216,1741412,customer,operator,message,2023-04-24 09:10:23,"""Hi Cynthia, 

Thanks for getting in touch with us. 

Unfortunately, we are currently unable to assist with reserving pre and post-accommodation. Feel free to use this link to Booking.com to make reservations. If you are unfamiliar with this platform, it is quite straightforward and user-friendly, gives you a great overview of the hotels in the area and the prices are competitive.

Please see the link below: https://www.booking.com/index.html?&amp;aid=2263248

At this stage, the starting hotel for your tour is:
Excel Roma Montemario				
Via degli Scolopi, 31, 00136 Roma RM, Italy, Tel: +39 06 3505 8043				

Please note that hotels may be subject to change. 

If you have any further questions or queries, please do not hesitate to contact us. 

We look forward to hosting you. 

Kind regards 
Hannah Rhoode
Expat Explore Travel"""
14263,1170,872216,1741411,customer,traveller,message,2023-06-11 19:15:29,"""how do we request an airport transfer to our hotel"""
14263,1170,872216,1741411,customer,traveller,message,2023-06-11 19:16:20,"""do we need covid vaccinations"""
14263,1170,872216,1741411,customer,traveller,message,2023-06-11 19:35:37,"""the days we have free, we want to schedule excursions how do we do that"""
